probe,log2FC,mean_OA,mean_Normal,p_value,t_statistic,adj_p_value,-log10p,gene_symbol
207555_s_at,-0.8769323164671957,47.879999999999995,87.92999999999999,0.03809122455653301,-2.2887874670882895,0.1875643638567049,1.4191750654173807,TBXA2R
206286_s_at,-0.75125531472367,41.39,69.66999999999999,0.038102491220369364,-2.2458886314522157,0.1875643638567049,1.4190466283167784,TDGF1P3
202943_s_at,0.3135334498990328,1005.8800000000001,809.4000000000001,0.038107950569304536,2.267581925526865,0.1875643638567049,1.4189844067873998,NAGA
217756_x_at,0.3990198877362219,7648.7,5800.57,0.03811694655255538,2.257018501788475,0.1875643638567049,1.4188818968188517,MIR1282
209268_at,0.25782768424337543,576.4,482.07,0.038117580012228744,2.25670171461767,0.1875643638567049,1.4188746794056124,VPS45
207788_s_at,-0.7785353397123025,338.11,579.99,0.03817048190512419,-2.2553419921055586,0.18771857168216338,1.4182723570167097,SORBS3
204518_s_at,0.6117721232511306,2569.3299999999995,1681.35,0.03824251378403729,2.243466764566511,0.1880313183251772,1.4174535681047669,PPIC
215395_x_at,-0.8665433093127669,48.95,89.25,0.038253656037509805,-2.2788677187374713,0.18804461007805667,1.4173270514636176,PRSS3P2
219342_at,0.318730016876668,422.45,338.71000000000004,0.038294462985557366,2.235716792211444,0.18818962962973218,1.4168640163357704,CASD1
210876_at,0.44189861982620693,151.60999999999999,111.61000000000001,0.03830004803531102,2.2357373767523803,0.18818962962973218,1.4168006813458047,ANXA2P1
201753_s_at,0.590479781688376,1802.47,1197.06,0.03831249454212079,2.2354821257402753,0.1882092848064545,1.416659570005751,ADD3
209282_at,-0.41136917648572635,247.1,328.63,0.03832461794401289,-2.2747802783348763,0.1882273444228431,1.4165221659095697,PRKD2
210205_at,0.5596069264442618,465.3,315.70000000000005,0.038341673817244556,2.2775030336383013,0.18826961605765985,1.4163289317885344,B3GALT4
64432_at,0.45941734251412947,126.32000000000001,91.87,0.03836780073179484,2.2347736709678494,0.18831491271070142,1.4160330941407389,MAPKAPK5-AS1
209693_at,0.4899627848415519,66.26,47.18000000000001,0.03838788872466308,2.25381930471146,0.18837201595500275,1.4158057727599749,ASTN2
217554_at,-0.5578112901577015,104.95,154.49,0.03842566877621931,-2.237317625834395,0.18837307412179932,1.4153785651217985,217554_at
212902_at,-0.5438158935113693,135.62000000000003,197.71000000000004,0.03842731061730466,-2.25421786872034,0.18837307412179932,1.4153600091066834,SEC24A
221494_x_at,0.2408904289071519,4447.0199999999995,3763.1700000000005,0.03843504169936613,2.3073436623172943,0.18837307412179932,1.4152726434149354,EIF3K
202600_s_at,-1.0757105541246594,197.94,417.21000000000004,0.03844176103528691,-2.3768944502164824,0.18837307412179932,1.4151967253117865,NRIP1
206147_x_at,-0.32047270825937685,234.06,292.28000000000003,0.03844798987110044,-2.2565868872205637,0.18837307412179932,1.4151263609525182,SCML2
219162_s_at,0.3720276377587675,807.4200000000001,623.8900000000001,0.03845573370641588,2.2538774140075164,0.18837307412179932,1.415038898218565,MRPL11
215274_at,-0.43745280197335557,102.82000000000001,139.24,0.0384828277217178,-2.244570269851219,0.1884643626644039,1.4147330234632742,SLC12A3
221293_s_at,-0.7933591382721058,67.17999999999999,116.42999999999999,0.038497027710854656,-2.243186650243509,0.18849247824235868,1.4145728003254023,DEF6
202753_at,0.28640838343103125,2762.4800000000005,2265.0700000000006,0.03864442705499914,2.243742373566199,0.18904802811559732,1.4129131271989583,PSMD6
218820_at,0.6610556515212467,1834.8700000000001,1160.4,0.0387129340701721,2.2319339387002395,0.18926975784473724,1.4121439120652857,C14orf132
222168_at,-1.4815592769671193,25.880000000000003,72.27000000000001,0.03873368054634411,-2.3982882964265726,0.18926975784473724,1.4119112335839712,222168_at
213621_s_at,-0.6562842487469881,56.96,89.77,0.038740715591699795,-2.2311569663266058,0.18926975784473724,1.4118323615555692,GUK1
220822_at,0.4375334386092495,63.34000000000001,46.769999999999996,0.03876558709361952,2.229779174818184,0.18929266338826473,1.4115536343801807,220822_at
215287_at,-0.4629382625461019,109.08,150.35,0.0387708888257434,-2.2551163995304924,0.18929266338826473,1.4114942426427508,STRN
217301_x_at,0.29300143841712606,1167.37,952.8100000000001,0.03881889547167267,2.2676288500722666,0.1893523564781941,1.4109568259126741,RBBP4
207153_s_at,-0.3376428029876647,121.62,153.69,0.03882560322886814,-2.228640799720785,0.1893523564781941,1.4108817879642828,GLMN
217642_at,-0.8251960793292361,29.619999999999997,52.48,0.03889355170442538,-2.2821120572404507,0.18960074658274134,1.4101223958805078,RNF40
202048_s_at,0.3224690650721252,1220.32,975.8900000000001,0.038923383438975105,2.227424474867097,0.18965351176993664,1.409789415448643,CBX6
201413_at,0.3131112543240378,1593.78,1282.8400000000001,0.03893322493951874,2.266951058469888,0.18965351176993664,1.4096796210588918,HSD17B4
213878_at,0.39848721949059307,611.9,464.21999999999997,0.03893837705812477,2.237703913802152,0.18965351176993664,1.409622153724804,PYROXD1
204592_at,-0.5906883624676028,98.07000000000001,147.69,0.038943315191627546,-2.2564973026488757,0.18965351176993664,1.4095670803417768,DLG4
210931_at,1.3757575116170324,15.7,6.05,0.038946931286596514,2.3580071461354137,0.18965351176993664,1.409526755649965,RNF6
210348_at,-0.9421360935230665,29.76,57.17999999999999,0.03895825931315937,-2.2461027953856787,0.1896672257537973,1.4094004559920372,SEPT4
217296_at,-0.8994063412218098,31.18,58.160000000000004,0.03897291797649095,-2.239830855227987,0.18969714531894888,1.4092370765361257,KIR2DS1
208117_s_at,-0.4824395805852972,321.15,448.68,0.03903898724174998,-2.226915306888167,0.18996478700503241,1.408501457425033,LAS1L
203603_s_at,-0.5952494284042047,414.58000000000004,626.32,0.03904749139193108,-2.2676956672435464,0.18996478700503241,1.4084068621615213,ZEB2
205018_s_at,1.1264064959511322,292.17,133.82999999999998,0.039059318042383814,2.2920235547897825,0.18996478700503241,1.4082753435626316,MBNL2
215109_at,-0.5801950185944237,162.67000000000002,243.2,0.03907052994857351,-2.2689660699597947,0.18996478700503241,1.4081506980104275,RC3H1
202000_at,0.377685144563074,942.35,725.3,0.03911107353658595,2.2978906077192165,0.19007896436548413,1.407700263193441,NDUFA6
215840_at,-0.46792964907578,10.309999999999999,14.260000000000002,0.039159904903418585,-2.2974739423894572,0.1902747843355596,1.4071583715157512,DNAH2
53076_at,0.2555292129401996,468.58000000000004,392.52,0.039184957663278216,2.2326597274971567,0.19035500580135786,1.4068806181219002,B4GALT7
213248_at,0.6811165937570055,186.89000000000001,116.55999999999999,0.03919620567443959,2.249019976172492,0.19036814538873964,1.4067559721226504,LOC730101
216806_at,0.45417968526606733,152.18,111.08000000000001,0.03922398412923749,2.229287148729763,0.19046154681887098,1.406448295485567,216806_at
220969_s_at,-0.7713610957889662,60.17999999999999,102.71999999999998,0.03931385945017155,-2.2270680412732275,0.1908119794789274,1.4054543193028672,220969_s_at
205649_s_at,1.4507831605637864,15.8,5.78,0.0393354075178707,2.3479531699657503,0.1908119794789274,1.4052163461470495,FGA
220968_s_at,-0.40045939589902285,272.78000000000003,360.05,0.03934753155794423,-2.2907728171844064,0.1908119794789274,1.4050825076350206,TSPAN9
203364_s_at,0.26784603933277756,466.12,387.14,0.0393733812864739,2.229603730692522,0.19089579095006481,1.4047972874957464,ATG13
211226_at,-1.216994117410617,4.59,10.67,0.03946236078272026,-2.360346938696715,0.19123255430452515,1.4038169372227045,GALR2
208102_s_at,-0.6978577472186508,43.45,70.47999999999999,0.03948869687794262,-2.2508488542209952,0.19123255430452515,1.403527197690567,PSD
202680_at,0.27973778753862877,751.62,619.14,0.039497437150722875,2.221872752268173,0.19123255430452515,1.4034310832952754,GTF2E2
212422_at,-0.6564243494156031,347.9,548.35,0.039498152695071204,-2.3718374782366194,0.19123255430452515,1.403423215591201,PDCD11
221277_s_at,-0.34615628830909834,298.19,379.05000000000007,0.03950683363138727,-2.301615051817395,0.19123255430452515,1.4033277764820944,PUS3
205777_at,-0.4961621685469026,76.89,108.45,0.03951149665745339,-2.225371277868533,0.19123255430452515,1.4032765193501242,DUSP9
214819_at,-0.5691251564145567,119.99000000000001,178.02,0.039562127969503355,-2.226368385091618,0.19143602552539485,1.402720356595637,IQSEC2
218354_at,0.4960647956338078,1375.6100000000001,975.36,0.039577331905037594,2.25697785509846,0.1914680171167939,1.4025534869860279,TRAPPC2L
205395_s_at,-0.4190240833468491,132.81,177.57,0.03959097451204063,-2.219667569820119,0.1914924430327331,1.402403808174721,MRE11A
201390_s_at,0.22287837856006232,3211.76,2752.0099999999998,0.039601421272488814,2.2221702182588623,0.19150140412649053,1.4022892272128047,CSNK2B
216345_at,-0.713137910144625,15.14,24.82,0.039628699853914,-2.251514596198125,0.19155981484827925,1.4019901758498434,ZSWIM8
214698_at,-0.38472903104259626,117.72999999999999,153.70999999999998,0.0396466105534789,-2.238497666001553,0.19155981484827925,1.4017939352276259,PTBP3
209413_at,-0.21494358803140193,457.98999999999995,531.5699999999999,0.0396478870026596,-2.2402306587701557,0.19155981484827925,1.4017799530509871,B4GALT2
211140_s_at,-0.7788978882396699,13.969999999999999,23.97,0.03965783863835692,-2.3412349234837504,0.19156635993464277,1.4016709586383642,CASP2
215684_s_at,-0.26700463316080997,329.01,395.90000000000003,0.039681417759271,-2.2667615634641156,0.19163871519935752,1.401412819531255,ASCC2
213991_s_at,-1.17364808748503,21.07,47.53000000000001,0.03972158650522209,-2.321052433137348,0.19173936246915865,1.4009734138346746,HS3ST1
218464_s_at,-0.37789678417224315,357.46,464.4999999999999,0.03972681226793746,-2.2495590549486257,0.19173936246915865,1.4009162819113294,FAM222B
201270_x_at,0.29492139045622523,1047.58,853.9,0.039728072365485145,2.309388840584723,0.19173936246915865,1.4009025067126317,NUDCD3
204622_x_at,-2.6515602494501795,125.73000000000002,790.02,0.039769182661821056,-2.3984185637744657,0.19189620988595898,1.4004533345636443,NR4A2
208288_at,-1.2696358550117637,8.54,20.589999999999996,0.039862951186089145,-2.377017660902981,0.19220162113160497,1.3994305521887482,ABCB11
215635_at,-1.3634884085314947,13.959999999999999,35.919999999999995,0.039866978991620436,-2.284716865917322,0.19220162113160497,1.3993866727142772,215635_at
217710_x_at,-1.0485545311652615,14.9,30.82,0.03988414461980879,-2.3666845924825792,0.1922427848936187,1.399199717662658,ITPK1
220949_s_at,0.23607869824109332,706.7900000000001,600.1,0.03989711900169938,2.2166080727124604,0.1922637332860872,1.3990584638831343,C7orf49
219822_at,-0.5726702220892625,70.72,105.17999999999999,0.039906082113678173,-2.22801144617277,0.19226534653818178,1.3989609081451428,MTRF1
219368_at,0.849108320827297,163.62000000000003,90.82999999999998,0.039985783499350065,2.2691744474857263,0.19256607169138049,1.398094389802762,NAP1L2
203361_s_at,0.3829585055778993,205.03000000000003,157.23,0.04000520222107283,2.217344856877875,0.19261796047799606,1.3978835299470038,GJA9-MYCBP
205724_at,-0.581004949173488,57.19000000000001,85.55000000000001,0.04001516480814581,-2.2199640539077024,0.19262430706846256,1.3977753900627654,PKP1
210990_s_at,-1.71938164941866,26.25,86.44,0.04003121668258457,-2.3816878552017586,0.1926560182669274,1.3976012100322237,LAMA4
219202_at,-0.4623296473863485,274.43,378.1,0.040039781596677704,-2.2792923077867924,0.1926560182669274,1.3975083001142072,RHBDF2
204212_at,0.33749888952383134,333.96,264.3,0.040124625475469564,2.2204211589655207,0.19294282034309201,1.3965890082866605,ACOT8
202811_at,0.2951825089930192,654.81,533.65,0.04017394688798822,2.274977719371957,0.1930686419603895,1.3960554989262874,STAMBP
212744_at,0.301709934347192,241.27000000000004,195.73999999999998,0.040183402531258565,2.2474568285417287,0.1930686419603895,1.3959532921276863,BBS4
219559_at,-0.7393823089287556,276.76,462.0400000000001,0.040188619078365996,-2.2448197021203375,0.1930686419603895,1.3958969163496193,SLC17A9
218974_at,-0.4970007484872034,844.76,1192.19,0.04019411345214948,-2.226664253366196,0.1930686419603895,1.3958375459812757,SOBP
209008_x_at,-0.5588395532411765,99.94,147.22,0.04022290393492923,-2.2855804559507034,0.19316529490991982,1.39552657825969,KRT8
214808_at,-0.5517281912754111,242.1,354.88,0.040240736139364235,-2.2483885616993002,0.19320333461834008,1.3953340831623782,214808_at
204267_x_at,-0.3294379270019371,173.98,218.60999999999999,0.04025134558392522,-2.2132899103973225,0.19320333461834008,1.3952195967891368,PKMYT1
218617_at,-0.434463311343167,319.6,431.91,0.0402709677039126,-2.2599947768578406,0.19320333461834008,1.395007934251028,TRIT1
208250_s_at,0.37799389490759105,192.24,147.93,0.04027180311196678,2.264564766213605,0.19320333461834008,1.3949989250474855,DMBT1
201222_s_at,-0.7014472627637997,606.6899999999999,986.5600000000001,0.04027863315423417,-2.371959083858718,0.19320333461834008,1.3949252755475574,RAD23B
220172_at,-0.48423500963787,43.25,60.5,0.040282847580523626,-2.212285025630034,0.19320333461834008,1.3948798369069844,DCAF17
212693_at,-0.7524026217019291,404.18,680.88,0.040312937871877744,-2.3309141659046637,0.19330604574974217,1.3945555507665173,MDN1
203584_at,0.33597586937299523,961.05,761.3899999999999,0.040329401832706765,2.2140721060340054,0.1933433866261198,1.3943782194176537,EMC2
213934_s_at,0.41686770548004803,136.71999999999997,102.41,0.040341484381057786,2.2457358034701755,0.1933597110051862,1.3942481257900343,ZNF23
215121_x_at,2.198041666169295,7857.13,1712.33,0.04036464210643407,2.3478665911002143,0.19342910108767103,1.3939988938405383,CYAT1
220372_at,0.8032447917975417,44.690000000000005,25.610000000000003,0.040414399471419414,2.2157407918760152,0.19354267427931202,1.3934638701176005,DNAJC28
220273_at,-0.4230302900323745,4.05,5.43,0.04053417333821092,-2.207066363173071,0.19403286455324467,1.3921786796422464,IL17B
41657_at,-0.39826437556408556,342.15999999999997,450.94000000000005,0.040556095005481005,-2.211118578480889,0.19409610502730523,1.3919438682510423,STK11
202332_at,-0.3888217699563951,286.69,375.37,0.04061086292367497,-2.217939974235207,0.19431045439317152,1.3913577822654735,LOC400927-CSNK1E
221404_at,-0.47169406413710097,79.77000000000001,110.61999999999998,0.040618323231315034,-2.211151914590536,0.19431045439317152,1.3912780087110688,IL36A
202186_x_at,-0.8793410348833316,4.3,7.909999999999999,0.04064085896493316,-2.266757119716516,0.19437653151225706,1.3910371215954866,PPP2R5A
220730_at,-0.33231130849039336,139.82999999999998,176.05,0.04068362547738727,-2.205228182041455,0.19449758131573064,1.3905803523406048,LOC642533
219663_s_at,-0.6333033213765686,64.27000000000001,99.68999999999998,0.04070838999657141,-2.2107587675543443,0.1945742287202061,1.3903160734848004,TMEM121
213816_s_at,-0.5459745200245691,64.26,93.82,0.0407283460690165,-2.2146771912323824,0.1946278652060679,1.3901032257520556,MET
206175_x_at,0.8970040317334464,81.62000000000002,43.83,0.04078148916438458,2.2566667757171603,0.1947507204248636,1.389536919703864,ZNF222
212878_s_at,-0.3424833765138675,612.83,777.03,0.04079098598438104,-2.23365552063991,0.1947507204248636,1.3894357969530537,KLC1
220855_at,-1.3274427566744629,18.8,47.18,0.040793905559872334,-2.2405576589898057,0.1947507204248636,1.3894047138566148,CLTC-IT1
208396_s_at,0.6997940866482536,915.9599999999998,563.92,0.040797754473960564,2.2166526319462454,0.1947507204248636,1.3893637400082979,PDE1A
202771_at,-0.45749397213006515,983.4800000000001,1350.47,0.04081803324714447,-2.228172834260195,0.19476534041092802,1.3891479249136776,PIEZO1
203022_at,0.3133718998000031,322.78,259.76,0.040818298241665565,2.2081073150468282,0.19476534041092802,1.389145105442098,RNASEH2A
206534_at,0.7538715886160934,96.71,57.35,0.0408539075221016,2.224976190240664,0.19483344089090185,1.3887663985164496,GRIN2A
219758_at,-0.5096598478524526,59.120000000000005,84.16999999999999,0.04086610599595043,-2.2139919484287254,0.19483344089090185,1.3886367428864155,TTC26
210004_at,0.9852322110239293,735.7500000000001,371.65999999999997,0.04088039828039072,2.2157570097794728,0.19483344089090185,1.3884848817056983,OLR1
206328_at,-1.3506393915288895,11.940000000000001,30.45,0.04090749473986115,-2.3234169293881415,0.19483344089090185,1.3881971167854121,CDH15
214232_at,-0.914159039616315,98.07,184.81,0.04092436077026541,-2.3285788101847853,0.19483344089090185,1.3880180954496686,ABCF2
205207_at,-3.8404921557524196,128.84,1845.67,0.0409265544954555,-2.383619729478149,0.19483344089090185,1.3879948159849977,IL6
202878_s_at,-0.7155156349681814,2027.2400000000002,3328.8700000000003,0.04092875002514525,-2.2611353229640243,0.19483344089090185,1.3879715186205832,CD93
220420_at,-0.686491158090609,14.95,24.06,0.040939895471098914,-2.202064655152663,0.1948448720167657,1.387853270525074,LMAN1L
203219_s_at,0.5065345682241869,979.74,689.6500000000001,0.04096476256990174,2.245707069090334,0.1948902217643527,1.3875895579504498,APRT
208243_s_at,-0.9032264272753422,10.250000000000002,19.17,0.040966916427062246,-2.3148529092991845,0.1948902217643527,1.3875667240895726,CNR1
205531_s_at,-0.8739684429012642,31.439999999999998,57.620000000000005,0.040988231674742526,-2.225534719741916,0.1949307403820119,1.3873408177280788,GLS2
212914_at,0.5589276529506509,1494.8,1014.68,0.040992929562002775,2.203362987855533,0.1949307403820119,1.3872910436949917,CBX7
221327_s_at,-0.4023942535908125,6.590000000000001,8.709999999999999,0.04100692378563951,-2.2012587631427927,0.19495568225206,1.3871428089381028,OPN1MW3
203852_s_at,-1.0357116568974232,120.30000000000003,246.63000000000002,0.041066072566673065,-2.346993988661888,0.195195242108186,1.38651682975364,SMN2
212800_at,-0.46386748539087225,117.79,162.46,0.041123276660936264,-2.2299357873915033,0.19542545827162353,1.3859122884906707,STX6
210693_at,-1.232742175286354,7.539999999999999,17.72,0.04113844188144513,-2.343648716054705,0.19545584231220509,1.385752161234028,SPPL2B
203234_at,-0.923901431727258,293.01000000000005,555.91,0.04117581002875197,-2.3274804933097952,0.19550832620300027,1.3853578484409803,UPP1
217219_at,-0.7993026497628711,18.48,32.160000000000004,0.041197749342301325,-2.3040259833758236,0.1955708241573286,1.3851265090862341,DKFZP434A062
201308_s_at,-0.6892949598226947,79.86999999999999,128.79000000000002,0.0412225890033724,-2.3155527500605397,0.19564706086520706,1.384864735638596,SEPT11
217490_at,-0.5681542130346021,31.080000000000002,46.08,0.04131197576627911,-2.231161511565061,0.1960295477001698,1.3839240341719605,217490_at
218462_at,0.4344906548206798,1811.3400000000001,1340.31,0.04132389570118492,2.2181133425257595,0.19604436191388197,1.3837987432565695,RPF1
203424_s_at,-1.101065342424929,187.9,403.06999999999994,0.04138365755987204,-2.2999341444138737,0.19621164320073564,1.383171128269795,IGFBP5
220962_s_at,-0.6193398295048839,159.93,245.67999999999998,0.04138613064179936,-2.1990617788018585,0.19621164320073564,1.383145175664189,PADI1
202958_at,0.3347119409646073,648.95,514.58,0.04139361750800084,2.1978698989851133,0.19621164320073564,1.3830666176893318,PTPN9
205930_at,0.2925049942165353,500.39,408.56000000000006,0.04140970684247882,2.2013990065442686,0.19621164320073564,1.3828978440483208,GTF2E1
218045_x_at,-0.4919876434988274,221.59,311.64,0.04143980042821052,-2.244210068923825,0.19621164320073564,1.3825823447960188,PTMS
217255_at,-1.230191346588408,20.029999999999998,46.989999999999995,0.04144923917565612,-2.3162399102343296,0.19621164320073564,1.3824834367626042,217255_at
218195_at,0.409725296620597,398.49,299.96999999999997,0.041452689031980565,2.211079675875972,0.19621164320073564,1.382447291558305,ARMT1
216586_at,-0.5395380973442517,62.160000000000004,90.35,0.041454120285532935,-2.199446816849446,0.19621164320073564,1.3824322967581149,UNGP2
202665_s_at,-0.3958167880308021,474.52,624.32,0.04145601652331658,-2.2409814887499637,0.19621164320073564,1.3824124312594521,WIPF1
215392_at,-2.8467217451286984,10.690000000000001,76.9,0.04147471674556241,-2.366179410909059,0.19625118366721073,1.382216571337581,215392_at
219348_at,0.4403479129370214,252.24,185.89000000000001,0.04149595332790878,2.257768914884685,0.19625118366721073,1.3819942534818677,USE1
215592_at,-1.3938062853034354,27.21,71.5,0.04149935276181481,-2.34142322593391,0.19625118366721073,1.381958676641264,215592_at
200777_s_at,-0.5132697454954382,2521.43,3598.79,0.041499599579944216,-2.2975554429249265,0.19625118366721073,1.3819560936748863,BZW1
212705_x_at,-0.9779387845799441,235.25,463.36,0.04154737455050325,-2.3327219631197584,0.19631375136588058,1.3814564148222135,PNPLA2
214352_s_at,-0.6166493192130326,626.0899999999999,959.99,0.04154898301094528,-2.19564137128959,0.19631375136588058,1.3814396019193398,KRAS
201974_s_at,-0.5342824649071518,159.14000000000001,230.46999999999997,0.041556667887428456,-2.2282673588395916,0.19631375136588058,1.3813592824843992,CCZ1
218387_s_at,0.4115206284312646,1230.5300000000002,925.15,0.04155850522587283,2.2449207165791725,0.19631375136588058,1.3813400815149968,PGLS
220483_s_at,-1.5546235669794448,44.209999999999994,129.87000000000003,0.041582812053651864,-2.322929867788241,0.19631375136588058,1.3810861446801432,RNF19A
200916_at,-0.43204477264472785,4502.12,6074.01,0.04158578368358754,-2.2629290776512816,0.19631375136588058,1.3810551098292494,TAGLN2
203834_s_at,-0.3202454269590515,689.74,861.1700000000001,0.041588574086856164,-2.2242945242222096,0.19631375136588058,1.381025969676568,TGOLN2
218330_s_at,-0.43677038879813773,421.33000000000004,570.3,0.04159669851687147,-2.239345989778232,0.19631375136588058,1.3809411374694949,NAV2
202785_at,0.6608545157769281,267.54,169.22,0.04162290633370727,2.203664043122972,0.19631375136588058,1.3806675983045054,NDUFA7
204686_at,-0.7438642968903368,163.98,274.61,0.04162445348502087,-2.2868366345148443,0.19631375136588058,1.3806514555876743,IRS1
206287_s_at,2.7295153620010333,195.72,29.51,0.041635946457937216,2.3641282798871295,0.19631375136588058,1.3805315586197675,ITIH4
209014_at,0.543886966345758,4645.51,3186.45,0.04163914198432054,2.193689893942979,0.19631375136588058,1.3804982281363856,MAGED1
203492_x_at,0.36110803433685557,510.03999999999996,397.1,0.04164498059985269,2.19758736203955,0.19631375136588058,1.3804373358934694,CEP57
AFFX-r2-Bs-phe-M_at,-1.14268841716851,13.129999999999999,28.99,0.04167538620812931,-2.253799618926936,0.1963930721054547,1.380120366850113,AFFX-r2-Bs-phe-M_at
213432_at,-0.40053792958372875,6.25,8.25,0.04172212850875424,-2.2066878169172433,0.19651941741612858,1.3796335435814002,MUC5B
208761_s_at,0.28102034845220425,1573.75,1295.21,0.041723886541116736,2.3153516153671387,0.19651941741612858,1.3796152442353213,SUMO1
214044_at,0.8572560915371159,55.96,30.889999999999997,0.04180090558723356,2.2538183683468853,0.19671725626191364,1.378814309438405,RYR2
218558_s_at,0.26822969701506616,581.9799999999999,483.23999999999995,0.04181124905943644,2.230888428633249,0.19671725626191364,1.3787068582444173,MRPL39
212763_at,-0.43067727513407306,119.27000000000001,160.76,0.04183613534206771,-2.211231619128401,0.19671725626191364,1.3784484407070832,CAMSAP2
214477_at,-0.7670228280223862,5.13,8.73,0.04184534374552218,-2.288248578694166,0.19671725626191364,1.3783528602066628,MLLT1
205878_at,-0.4092912700592596,151.57,201.29,0.041905424565402145,-2.197684177064809,0.19695814714002446,1.3777297549254968,POU6F1
215609_at,-1.1433105930405052,25.47,56.260000000000005,0.04195102379326901,-2.226567692265951,0.1970893238847593,1.3772574359713514,215609_at
206124_s_at,-1.011444482318047,25.74,51.89,0.04200634062215889,-2.1937922036395148,0.19730760710024592,1.3766851503312094,LLGL1
213525_at,-0.3273264341272366,76.28999999999999,95.72,0.04202957840253541,-2.1962998211097617,0.1973335641684991,1.3764449663678862,213525_at
218636_s_at,0.40568391571977797,398.69999999999993,300.96999999999997,0.04205134188912837,2.22651734837114,0.1973941544797656,1.3762201409898434,MAN1B1
209831_x_at,0.42434907544372746,1546.5899999999997,1152.48,0.042075683140058745,2.1883203416356336,0.19742523634658432,1.3759688240972512,DNASE2
206133_at,-0.776964434934932,145.84,249.9,0.04213828277427052,-2.187985769030659,0.19767733790717265,1.3753231668022992,XAF1
200883_at,0.407086916716679,1559.8600000000001,1176.36,0.04215549389806831,2.197858623866155,0.19771645348992972,1.3751458180942049,UQCRC2
213966_at,-0.6517484457896968,39.959999999999994,62.779999999999994,0.04219170353988142,-2.2459039281755953,0.1977723647176898,1.374772939111267,HMG20B
218201_at,0.5233072780842949,1408.9900000000002,980.3399999999999,0.042192996822126516,2.252526753868032,0.1977723647176898,1.3747596270928508,NDUFB2
202926_at,0.30303334908036117,556.0200000000001,450.68,0.04220506797846719,2.18826629750575,0.1977723647176898,1.3746353958883302,NBAS
206539_s_at,-1.0183264257704492,91.13,184.59,0.04220587782300695,-2.189107461299983,0.1977723647176898,1.3746270625848354,CYP4F12
206014_at,-0.2893420480918706,7.969999999999999,9.74,0.04221922188400344,-2.2047624593002064,0.1977723647176898,1.3744897751637881,ACTL6B
202521_at,0.19651593463467418,926.6199999999999,808.62,0.04222066772705876,2.244497844942097,0.1977723647176898,1.3744749025327703,CTCF
216515_x_at,-0.4621196048143508,2931.66,4038.55,0.04226967510416748,-2.2914248170583242,0.19782888147522176,1.3739710902596853,MIR1244-3
202859_x_at,-3.3588604236589568,325.53,3339.71,0.042271677534384114,-2.3558097487566787,0.19782888147522176,1.3739505170285622,CXCL8
203709_at,-0.25089352879038224,215.59,256.54,0.04228194860280574,-2.212637575081567,0.19782888147522176,1.3738450060395133,PHKG2
221265_s_at,0.21622733759992374,496.6,427.4799999999999,0.042283264843579166,2.185966270901531,0.19782888147522176,1.3738314866245789,VWA9
219536_s_at,1.3958658466542333,48.339999999999996,18.369999999999997,0.04228609372515782,2.3525427158717833,0.19782888147522176,1.3738024319484925,ZFP64
207537_at,-1.3806888383772733,38.2,99.47,0.04229010435151121,-2.280119934572593,0.19782888147522176,1.3737612432231734,PFKFB1
202804_at,-0.39449710304081276,626.74,823.8399999999999,0.0423037571345614,-2.1995032432097337,0.19782888147522176,1.3736210598035103,ABCC1
201329_s_at,-0.5856599737537448,516.99,775.8599999999999,0.04231429645334744,-2.2557506294221636,0.1978366487347757,1.3735128756082617,ETS2
208628_s_at,-0.17863529592411737,8829.95,9993.85,0.042358843078879035,-2.217250133449175,0.1980001562793463,1.3730559100215933,YBX1
204868_at,0.2848459622292099,601.2700000000001,493.5400000000001,0.042375925382408225,2.2503212855092873,0.1980001562793463,1.3728808047986456,MRPL58
205540_s_at,0.4018038876510547,148.67,112.53000000000002,0.04240884575728064,2.256607924750654,0.1980737115736501,1.372543547584276,RRAGB
205200_at,0.4671247615389125,9853.029999999999,7127.729999999999,0.04240944567239082,2.1892271300534714,0.1980737115736501,1.3725374041023082,EXOSC7
221713_s_at,-0.5101464094816729,82.58,117.60999999999999,0.04244302485931803,-2.1847437289310068,0.19813971143079043,1.3721936720634134,MAP6D1
204794_at,-1.4425417827935174,40.46,109.97,0.04245475917383007,-2.2635860413017497,0.19813971143079043,1.3720736183274533,DUSP2
211143_x_at,-2.028853684892242,90.96000000000001,371.18999999999994,0.04245914473284676,-2.3565506473166304,0.19813971143079043,1.3720287582045507,NR4A1
203045_at,0.39734517833649435,1126.79,855.5200000000001,0.04251185235893576,2.1942553399032336,0.1983107258273677,1.3714899712093633,NINJ1
221874_at,-0.8227890135141879,43.3,76.59,0.042513590507442245,-2.2668480265574615,0.1983107258273677,1.3714722149171348,KIAA1324
220247_at,-1.0940965894989025,11.870000000000001,25.339999999999996,0.04258098716479142,-2.202919233660817,0.19855903454742538,1.3707842744324064,KNL1
205790_at,0.4262397805857516,324.93999999999994,241.82,0.04260402113988228,2.214616883952953,0.19858376788308524,1.370549408492468,SKAP1
217424_at,-1.269134605370212,5.9,14.220000000000002,0.04261009608936713,-2.3444361888944685,0.19858376788308524,1.370487486427689,217424_at
203190_at,0.2878324973254943,893.8,732.14,0.04261668437898459,2.1822054920839165,0.19858376788308524,1.3704203418560879,MIR7113
